Sexo;Edad;Provincias;Periodo;Total
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1985;267.139,53
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1985;266.265,23
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1984;265.359,39
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1984;264.409,50
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1983;263.410,29
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1983;262.346,00
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1982;261.298,02
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1982;260.059,04
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1981;258.781,61
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1981;257.105,01
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1980;254.528,32
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1980;251.849,73
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1979;249.332,76
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1979;246.439,10
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1978;243.698,19
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1978;240.769,65
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1977;237.956,15
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1977;234.979,72
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1976;231.985,00
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1976;229.030,57
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1975;226.086,97
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1975;223.027,62
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1974;220.074,43
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1974;217.046,90
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1973;214.138,98
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1973;211.226,79
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1972;208.303,43
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1972;205.372,18
Ambos sexos;Total;01 Araba/Álava;1 de julio de 1971;202.664,73
Ambos sexos;Total;01 Araba/Álava;1 de enero de 1971;199.775,67
Ambos sexos;Total;33 Asturias;1 de julio de 2022;1.005.397,39
Ambos sexos;Total;33 Asturias;1 de enero de 2022;1.006.234,08
Ambos sexos;Total;33 Asturias;1 de julio de 2021;1.008.874,65
Ambos sexos;Total;33 Asturias;1 de enero de 2021;1.012.888,70
Ambos sexos;Total;33 Asturias;1 de julio de 2020;1.015.454,09
Ambos sexos;Total;33 Asturias;1 de enero de 2020;1.018.899,17
Ambos sexos;Total;33 Asturias;1 de julio de 2019;1.020.039,35
Ambos sexos;Total;33 Asturias;1 de enero de 2019;1.022.205,16
Ambos sexos;Total;33 Asturias;1 de julio de 2018;1.024.191,96
Ambos sexos;Total;33 Asturias;1 de enero de 2018;1.027.624,31
Ambos sexos;Total;33 Asturias;1 de julio de 2017;1.029.952,76
Ambos sexos;Total;33 Asturias;1 de enero de 2017;1.034.277,46
Ambos sexos;Total;33 Asturias;1 de julio de 2016;1.037.011,41
Ambos sexos;Total;33 Asturias;1 de enero de 2016;1.040.924,88
Ambos sexos;Total;33 Asturias;1 de julio de 2015;1.044.042,86
Ambos sexos;Total;33 Asturias;1 de enero de 2015;1.049.874,62
Ambos sexos;Total;33 Asturias;1 de julio de 2014;1.054.060,20
Ambos sexos;Total;33 Asturias;1 de enero de 2014;1.058.975,03
Ambos sexos;Total;33 Asturias;1 de julio de 2013;1.062.935,22
Ambos sexos;Total;33 Asturias;1 de enero de 2013;1.067.801,72
Ambos sexos;Total;33 Asturias;1 de julio de 2012;1.070.686,10
Ambos sexos;Total;33 Asturias;1 de enero de 2012;1.074.303,92
Ambos sexos;Total;33 Asturias;1 de julio de 2011;1.075.114,04
Ambos sexos;Total;33 Asturias;1 de enero de 2011;1.075.877,09
Ambos sexos;Total;33 Asturias;1 de julio de 2010;1.076.165,03
Ambos sexos;Total;33 Asturias;1 de enero de 2010;1.077.103,05
Ambos sexos;Total;33 Asturias;1 de julio de 2009;1.076.429,63
Ambos sexos;Total;33 Asturias;1 de enero de 2009;1.076.279,62
Ambos sexos;Total;33 Asturias;1 de julio de 2008;1.074.018,57
Ambos sexos;Total;33 Asturias;1 de enero de 2008;1.071.081,35
Ambos sexos;Total;33 Asturias;1 de julio de 2007;1.068.046,49
Ambos sexos;Total;33 Asturias;1 de enero de 2007;1.065.291,11
Ambos sexos;Total;33 Asturias;1 de julio de 2006;1.063.801,03
Ambos sexos;Total;33 Asturias;1 de enero de 2006;1.063.487,79
Ambos sexos;Total;33 Asturias;1 de julio de 2005;1.062.558,59
Ambos sexos;Total;33 Asturias;1 de enero de 2005;1.062.755,29
Ambos sexos;Total;33 Asturias;1 de julio de 2004;1.062.145,69
Ambos sexos;Total;33 Asturias;1 de enero de 2004;1.062.407,75
Ambos sexos;Total;33 Asturias;1 de julio de 2003;1.062.195,78
Ambos sexos;Total;33 Asturias;1 de enero de 2003;1.062.319,59
Ambos sexos;Total;33 Asturias;1 de julio de 2002;1.062.103,38
Ambos sexos;Total;33 Asturias;1 de enero de 2002;1.062.796,21
Ambos sexos;Total;33 Asturias;1 de julio de 2001;1.063.675,58
Ambos sexos;Total;33 Asturias;1 de enero de 2001;1.064.850,94
Ambos sexos;Total;33 Asturias;1 de julio de 2000;1.066.107,11
Ambos sexos;Total;33 Asturias;1 de enero de 2000;1.068.287,27
Ambos sexos;Total;33 Asturias;1 de julio de 1999;1.069.742,44
Ambos sexos;Total;33 Asturias;1 de enero de 1999;1.072.218,61
Ambos sexos;Total;33 Asturias;1 de julio de 1998;1.073.882,89
Ambos sexos;Total;33 Asturias;1 de enero de 1998;1.076.012,17
Ambos sexos;Total;33 Asturias;1 de julio de 1997;1.077.311,28
Ambos sexos;Total;33 Asturias;1 de enero de 1997;1.079.198,39
Ambos sexos;Total;33 Asturias;1 de julio de 1996;1.080.840,95
Ambos sexos;Total;33 Asturias;1 de enero de 1996;1.082.713,51
Ambos sexos;Total;33 Asturias;1 de julio de 1995;1.084.172,32
Ambos sexos;Total;33 Asturias;1 de enero de 1995;1.086.001,14
Ambos sexos;Total;33 Asturias;1 de julio de 1994;1.087.149,71
Ambos sexos;Total;33 Asturias;1 de enero de 1994;1.088.497,28
Ambos sexos;Total;33 Asturias;1 de julio de 1993;1.089.903,08
Ambos sexos;Total;33 Asturias;1 de enero de 1993;1.091.115,89
Ambos sexos;Total;33 Asturias;1 de julio de 1992;1.091.602,20
Ambos sexos;Total;33 Asturias;1 de enero de 1992;1.092.873,52
Ambos sexos;Total;33 Asturias;1 de julio de 1991;1.093.370,41
Ambos sexos;Total;33 Asturias;1 de enero de 1991;1.095.557,20
Ambos sexos;Total;33 Asturias;1 de julio de 1990;1.098.965,48
Ambos sexos;Total;33 Asturias;1 de enero de 1990;1.102.848,98
Ambos sexos;Total;33 Asturias;1 de julio de 1989;1.105.863,81
Ambos sexos;Total;33 Asturias;1 de enero de 1989;1.109.330,58
Ambos sexos;Total;33 Asturias;1 de julio de 1988;1.112.176,75
Ambos sexos;Total;33 Asturias;1 de enero de 1988;1.115.044,60
Ambos sexos;Total;33 Asturias;1 de julio de 1987;1.117.341,11
Ambos sexos;Total;33 Asturias;1 de enero de 1987;1.119.510,50
Ambos sexos;Total;33 Asturias;1 de julio de 1986;1.121.039,19
Ambos sexos;Total;33 Asturias;1 de enero de 1986;1.122.981,10
Ambos sexos;Total;33 Asturias;1 de julio de 1985;1.124.758,73
Ambos sexos;Total;33 Asturias;1 de enero de 1985;1.126.354,51
Ambos sexos;Total;33 Asturias;1 de julio de 1984;1.127.303,00
Ambos sexos;Total;33 Asturias;1 de enero de 1984;1.128.561,32
Ambos sexos;Total;33 Asturias;1 de julio de 1983;1.129.055,59
Ambos sexos;Total;33 Asturias;1 de enero de 1983;1.129.916,87
Ambos sexos;Total;33 Asturias;1 de julio de 1982;1.130.286,53
Ambos sexos;Total;33 Asturias;1 de enero de 1982;1.130.500,19
Ambos sexos;Total;33 Asturias;1 de julio de 1981;1.130.073,71
Ambos sexos;Total;33 Asturias;1 de enero de 1981;1.128.756,35
Ambos sexos;Total;33 Asturias;1 de julio de 1980;1.126.215,37
Ambos sexos;Total;33 Asturias;1 de enero de 1980;1.123.163,08
Ambos sexos;Total;33 Asturias;1 de julio de 1979;1.119.903,32
Ambos sexos;Total;33 Asturias;1 de enero de 1979;1.116.857,75
Ambos sexos;Total;33 Asturias;1 de julio de 1978;1.113.008,05
Ambos sexos;Total;33 Asturias;1 de enero de 1978;1.109.882,73
Ambos sexos;Total;33 Asturias;1 de julio de 1977;1.105.739,51
Ambos sexos;Total;33 Asturias;1 de enero de 1977;1.102.125,02
Ambos sexos;Total;33 Asturias;1 de julio de 1976;1.097.483,38
Ambos sexos;Total;33 Asturias;1 de enero de 1976;1.093.550,42
Ambos sexos;Total;33 Asturias;1 de julio de 1975;1.089.217,33
Ambos sexos;Total;33 Asturias;1 de enero de 1975;1.085.361,25
Ambos sexos;Total;33 Asturias;1 de julio de 1974;1.080.982,43
Ambos sexos;Total;33 Asturias;1 de enero de 1974;1.077.056,73
Ambos sexos;Total;33 Asturias;1 de julio de 1973;1.072.721,60
Ambos sexos;Total;33 Asturias;1 de enero de 1973;1.069.074,95
Ambos sexos;Total;33 Asturias;1 de julio de 1972;1.064.503,59
Ambos sexos;Total;33 Asturias;1 de enero de 1972;1.060.233,02
Ambos sexos;Total;33 Asturias;1 de julio de 1971;1.055.763,98
Ambos sexos;Total;33 Asturias;1 de enero de 1971;1.052.038,68
Ambos sexos;Total;05 Ávila;1 de julio de 2022;159.317,68
Ambos sexos;Total;05 Ávila;1 de enero de 2022;159.036,87
Ambos sexos;Total;05 Ávila;1 de julio de 2021;159.170,24
Ambos sexos;Total;05 Ávila;1 de enero de 2021;158.854,13
Ambos sexos;Total;05 Ávila;1 de julio de 2020;158.094,87
Ambos sexos;Total;05 Ávila;1 de enero de 2020;158.895,36
Ambos sexos;Total;05 Ávila;1 de julio de 2019;158.849,02
Ambos sexos;Total;05 Ávila;1 de enero de 2019;159.259,57
Ambos sexos;Total;05 Ávila;1 de julio de 2018;159.251,04
Ambos sexos;Total;05 Ávila;1 de enero de 2018;160.032,41
Ambos sexos;Total;05 Ávila;1 de julio de 2017;160.519,27
Ambos sexos;Total;05 Ávila;1 de enero de 2017;161.748,71
Ambos sexos;Total;05 Ávila;1 de julio de 2016;162.610,74
Ambos sexos;Total;05 Ávila;1 de enero de 2016;163.650,31
Ambos sexos;Total;05 Ávila;1 de julio de 2015;164.505,36
Ambos sexos;Total;05 Ávila;1 de enero de 2015;165.740,83
Ambos sexos;Total;05 Ávila;1 de julio de 2014;166.367,55
Ambos sexos;Total;05 Ávila;1 de enero de 2014;167.331,38
Ambos sexos;Total;05 Ávila;1 de julio de 2013;168.236,86
Ambos sexos;Total;05 Ávila;1 de enero de 2013;169.457,90
Ambos sexos;Total;05 Ávila;1 de julio de 2012;170.195,58
Ambos sexos;Total;05 Ávila;1 de enero de 2012;171.365,42
Ambos sexos;Total;05 Ávila;1 de julio de 2011;172.005,83
Ambos sexos;Total;05 Ávila;1 de enero de 2011;172.770,74
Ambos sexos;Total;05 Ávila;1 de julio de 2010;172.983,72
Ambos sexos;Total;05 Ávila;1 de enero de 2010;173.370,29
Ambos sexos;Total;05 Ávila;1 de julio de 2009;173.606,10
Ambos sexos;Total;05 Ávila;1 de enero de 2009;173.817,84
Ambos sexos;Total;05 Ávila;1 de julio de 2008;173.563,61
Ambos sexos;Total;05 Ávila;1 de enero de 2008;173.290,11
Ambos sexos;Total;05 Ávila;1 de julio de 2007;172.000,58
Ambos sexos;Total;05 Ávila;1 de enero de 2007;170.206,16
Ambos sexos;Total;05 Ávila;1 de julio de 2006;168.930,34
Ambos sexos;Total;05 Ávila;1 de enero de 2006;167.949,95
Ambos sexos;Total;05 Ávila;1 de julio de 2005;166.850,60
Ambos sexos;Total;05 Ávila;1 de enero de 2005;166.165,53
Ambos sexos;Total;05 Ávila;1 de julio de 2004;165.062,73
Ambos sexos;Total;05 Ávila;1 de enero de 2004;164.650,66
Ambos sexos;Total;05 Ávila;1 de julio de 2003;163.984,68
Ambos sexos;Total;05 Ávila;1 de enero de 2003;163.548,75
Ambos sexos;Total;05 Ávila;1 de julio de 2002;163.147,02
Ambos sexos;Total;05 Ávila;1 de enero de 2002;163.203,72
Ambos sexos;Total;05 Ávila;1 de julio de 2001;163.836,36
Ambos sexos;Total;05 Ávila;1 de enero de 2001;164.464,91
Ambos sexos;Total;05 Ávila;1 de julio de 2000;164.970,65
Ambos sexos;Total;05 Ávila;1 de enero de 2000;165.615,40
Ambos sexos;Total;05 Ávila;1 de julio de 1999;166.155,78
Ambos sexos;Total;05 Ávila;1 de enero de 1999;166.790,16
Ambos sexos;Total;05 Ávila;1 de julio de 1998;167.394,96
Ambos sexos;Total;05 Ávila;1 de enero de 1998;168.107,75
Ambos sexos;Total;05 Ávila;1 de julio de 1997;168.696,24
Ambos sexos;Total;05 Ávila;1 de enero de 1997;169.194,73
Ambos sexos;Total;05 Ávila;1 de julio de 1996;169.678,81
Ambos sexos;Total;05 Ávila;1 de enero de 1996;170.223,88
Ambos sexos;Total;05 Ávila;1 de julio de 1995;170.758,10
Ambos sexos;Total;05 Ávila;1 de enero de 1995;171.183,32
Ambos sexos;Total;05 Ávila;1 de julio de 1994;171.684,98
Ambos sexos;Total;05 Ávila;1 de enero de 1994;172.130,63
Ambos sexos;Total;05 Ávila;1 de julio de 1993;172.543,44
Ambos sexos;Total;05 Ávila;1 de enero de 1993;172.921,25
Ambos sexos;Total;05 Ávila;1 de julio de 1992;173.318,92
Ambos sexos;Total;05 Ávila;1 de enero de 1992;173.775,59
Ambos sexos;Total;05 Ávila;1 de julio de 1991;174.143,44
Ambos sexos;Total;05 Ávila;1 de enero de 1991;174.731,57
Ambos sexos;Total;05 Ávila;1 de julio de 1990;175.398,28
Ambos sexos;Total;05 Ávila;1 de enero de 1990;176.092,99
Ambos sexos;Total;05 Ávila;1 de julio de 1989;176.699,85
Ambos sexos;Total;05 Ávila;1 de enero de 1989;177.331,00
Ambos sexos;Total;05 Ávila;1 de julio de 1988;177.869,01
Ambos sexos;Total;05 Ávila;1 de enero de 1988;178.517,60
Ambos sexos;Total;05 Ávila;1 de julio de 1987;179.049,08
Ambos sexos;Total;05 Ávila;1 de enero de 1987;179.545,92
Ambos sexos;Total;05 Ávila;1 de julio de 1986;180.029,12
Ambos sexos;Total;05 Ávila;1 de enero de 1986;180.473,32
Ambos sexos;Total;05 Ávila;1 de julio de 1985;180.942,23
Ambos sexos;Total;05 Ávila;1 de enero de 1985;181.292,72
Ambos sexos;Total;05 Ávila;1 de julio de 1984;181.615,80
Ambos sexos;Total;05 Ávila;1 de enero de 1984;181.995,95
Ambos sexos;Total;05 Ávila;1 de julio de 1983;182.325,31
Ambos sexos;Total;05 Ávila;1 de enero de 1983;182.687,30
Ambos sexos;Total;05 Ávila;1 de julio de 1982;182.983,23
Ambos sexos;Total;05 Ávila;1 de enero de 1982;183.216,70
Ambos sexos;Total;05 Ávila;1 de julio de 1981;183.451,16
Ambos sexos;Total;05 Ávila;1 de enero de 1981;184.061,81
Ambos sexos;Total;05 Ávila;1 de julio de 1980;185.230,05
Ambos sexos;Total;05 Ávila;1 de enero de 1980;186.495,52
Ambos sexos;Total;05 Ávila;1 de julio de 1979;187.812,32
Ambos sexos;Total;05 Ávila;1 de enero de 1979;189.078,75
Ambos sexos;Total;05 Ávila;1 de julio de 1978;190.460,20
Ambos sexos;Total;05 Ávila;1 de enero de 1978;191.776,44
Ambos sexos;Total;05 Ávila;1 de julio de 1977;193.175,85
Ambos sexos;Total;05 Ávila;1 de enero de 1977;194.591,11
Ambos sexos;Total;05 Ávila;1 de julio de 1976;195.988,21
Ambos sexos;Total;05 Ávila;1 de enero de 1976;197.467,25
Ambos sexos;Total;05 Ávila;1 de julio de 1975;198.860,14
Ambos sexos;Total;05 Ávila;1 de enero de 1975;200.348,21
Ambos sexos;Total;05 Ávila;1 de julio de 1974;201.686,47
Ambos sexos;Total;05 Ávila;1 de enero de 1974;203.194,96
Ambos sexos;Total;05 Ávila;1 de julio de 1973;204.547,98
Ambos sexos;Total;05 Ávila;1 de enero de 1973;205.980,42
Ambos sexos;Total;05 Ávila;1 de julio de 1972;207.306,03
Ambos sexos;Total;05 Ávila;1 de enero de 1972;208.726,59
Ambos sexos;Total;05 Ávila;1 de julio de 1971;210.144,33
Ambos sexos;Total;05 Ávila;1 de enero de 1971;211.556,44
Ambos sexos;Total;06 Badajoz;1 de julio de 2022;666.265,72
Ambos sexos;Total;06 Badajoz;1 de enero de 2022;666.954,70
Ambos sexos;Total;06 Badajoz;1 de julio de 2021;667.631,71
Ambos sexos;Total;06 Badajoz;1 de enero de 2021;669.594,30
Ambos sexos;Total;06 Badajoz;1 de julio de 2020;670.079,21
Ambos sexos;Total;06 Badajoz;1 de enero de 2020;670.903,20
Ambos sexos;Total;06 Badajoz;1 de julio de 2019;671.114,87
Ambos sexos;Total;06 Badajoz;1 de enero de 2019;672.492,98
Ambos sexos;Total;06 Badajoz;1 de julio de 2018;673.220,75
Ambos sexos;Total;06 Badajoz;1 de enero de 2018;674.925,69
Ambos sexos;Total;06 Badajoz;1 de julio de 2017;676.136,31
Ambos sexos;Total;06 Badajoz;1 de enero de 2017;678.473,06
Ambos sexos;Total;06 Badajoz;1 de julio de 2016;680.350,26
Ambos sexos;Total;06 Badajoz;1 de enero de 2016;682.571,71
Ambos sexos;Total;06 Badajoz;1 de julio de 2015;683.821,83
Ambos sexos;Total;06 Badajoz;1 de enero de 2015;686.092,28
Ambos sexos;Total;06 Badajoz;1 de julio de 2014;687.297,92
Ambos sexos;Total;06 Badajoz;1 de enero de 2014;688.646,79
Ambos sexos;Total;06 Badajoz;1 de julio de 2013;689.414,92
Ambos sexos;Total;06 Badajoz;1 de enero de 2013;690.894,00
Ambos sexos;Total;06 Badajoz;1 de julio de 2012;690.899,64
Ambos sexos;Total;06 Badajoz;1 de enero de 2012;691.841,50
Ambos sexos;Total;06 Badajoz;1 de julio de 2011;690.921,14
Ambos sexos;Total;06 Badajoz;1 de enero de 2011;689.902,49
Ambos sexos;Total;06 Badajoz;1 de julio de 2010;688.606,19
Ambos sexos;Total;06 Badajoz;1 de enero de 2010;687.745,29
Ambos sexos;Total;06 Badajoz;1 de julio de 2009;686.009,13
Ambos sexos;Total;06 Badajoz;1 de enero de 2009;684.390,86
Ambos sexos;Total;06 Badajoz;1 de julio de 2008;682.211,89
Ambos sexos;Total;06 Badajoz;1 de enero de 2008;680.674,53
Ambos sexos;Total;06 Badajoz;1 de julio de 2007;677.226,87
Ambos sexos;Total;06 Badajoz;1 de enero de 2007;674.169,23
Ambos sexos;Total;06 Badajoz;1 de julio de 2006;671.310,03
Ambos sexos;Total;06 Badajoz;1 de enero de 2006;668.509,73
Ambos sexos;Total;06 Badajoz;1 de julio de 2005;666.168,47
Ambos sexos;Total;06 Badajoz;1 de enero de 2005;664.407,41
Ambos sexos;Total;06 Badajoz;1 de julio de 2004;661.209,79
Ambos sexos;Total;06 Badajoz;1 de enero de 2004;659.639,75
Ambos sexos;Total;06 Badajoz;1 de julio de 2003;657.836,92
Ambos sexos;Total;06 Badajoz;1 de enero de 2003;656.228,18
Ambos sexos;Total;06 Badajoz;1 de julio de 2002;655.058,81
Ambos sexos;Total;06 Badajoz;1 de enero de 2002;655.020,02
Ambos sexos;Total;06 Badajoz;1 de julio de 2001;654.535,27
Ambos sexos;Total;06 Badajoz;1 de enero de 2001;654.563,17
Ambos sexos;Total;06 Badajoz;1 de julio de 2000;654.430,47
Ambos sexos;Total;06 Badajoz;1 de enero de 2000;654.683,77
Ambos sexos;Total;06 Badajoz;1 de julio de 1999;654.521,62
Ambos sexos;Total;06 Badajoz;1 de enero de 1999;655.000,46
Ambos sexos;Total;06 Badajoz;1 de julio de 1998;655.046,19
Ambos sexos;Total;06 Badajoz;1 de enero de 1998;655.269,92
Ambos sexos;Total;06 Badajoz;1 de julio de 1997;655.128,35
Ambos sexos;Total;06 Badajoz;1 de enero de 1997;655.173,77
Ambos sexos;Total;06 Badajoz;1 de julio de 1996;655.075,89
Ambos sexos;Total;06 Badajoz;1 de enero de 1996;655.090,00
Ambos sexos;Total;06 Badajoz;1 de julio de 1995;654.826,06
Ambos sexos;Total;06 Badajoz;1 de enero de 1995;654.699,11
Ambos sexos;Total;06 Badajoz;1 de julio de 1994;654.335,12
Ambos sexos;Total;06 Badajoz;1 de enero de 1994;653.910,13
Ambos sexos;Total;06 Badajoz;1 de julio de 1993;653.284,56
Ambos sexos;Total;06 Badajoz;1 de enero de 1993;653.084,00
Ambos sexos;Total;06 Badajoz;1 de julio de 1992;652.077,64
Ambos sexos;Total;06 Badajoz;1 de enero de 1992;651.683,28
Ambos sexos;Total;06 Badajoz;1 de julio de 1991;650.742,31
Ambos sexos;Total;06 Badajoz;1 de enero de 1991;650.773,29
Ambos sexos;Total;06 Badajoz;1 de julio de 1990;650.871,59
Ambos sexos;Total;06 Badajoz;1 de enero de 1990;651.354,85
Ambos sexos;Total;06 Badajoz;1 de julio de 1989;651.167,61
Ambos sexos;Total;06 Badajoz;1 de enero de 1989;651.573,77
Ambos sexos;Total;06 Badajoz;1 de julio de 1988;651.384,33
Ambos sexos;Total;06 Badajoz;1 de enero de 1988;651.374,04
Ambos sexos;Total;06 Badajoz;1 de julio de 1987;651.056,69
Ambos sexos;Total;06 Badajoz;1 de enero de 1987;650.867,00
Ambos sexos;Total;06 Badajoz;1 de julio de 1986;650.181,28
Ambos sexos;Total;06 Badajoz;1 de enero de 1986;650.383,56
Ambos sexos;Total;06 Badajoz;1 de julio de 1985;649.771,04
Ambos sexos;Total;06 Badajoz;1 de enero de 1985;649.718,51
Ambos sexos;Total;06 Badajoz;1 de julio de 1984;648.948,56
Ambos sexos;Total;06 Badajoz;1 de enero de 1984;648.581,60
Ambos sexos;Total;06 Badajoz;1 de julio de 1983;647.581,88
Ambos sexos;Total;06 Badajoz;1 de enero de 1983;647.474,69
Ambos sexos;Total;06 Badajoz;1 de julio de 1982;646.454,87
Ambos sexos;Total;06 Badajoz;1 de enero de 1982;645.404,05
Ambos sexos;Total;06 Badajoz;1 de julio de 1981;644.118,59
Ambos sexos;Total;06 Badajoz;1 de enero de 1981;644.693,70
Ambos sexos;Total;06 Badajoz;1 de julio de 1980;647.536,67
Ambos sexos;Total;06 Badajoz;1 de enero de 1980;650.416,43
Ambos sexos;Total;06 Badajoz;1 de julio de 1979;653.383,07
Ambos sexos;Total;06 Badajoz;1 de enero de 1979;656.436,98
Ambos sexos;Total;06 Badajoz;1 de julio de 1978;659.436,78
Ambos sexos;Total;06 Badajoz;1 de enero de 1978;662.646,18
Ambos sexos;Total;06 Badajoz;1 de julio de 1977;665.791,25
Ambos sexos;Total;06 Badajoz;1 de enero de 1977;668.997,33
Ambos sexos;Total;06 Badajoz;1 de julio de 1976;671.851,50
Ambos sexos;Total;06 Badajoz;1 de enero de 1976;674.978,28
Ambos sexos;Total;06 Badajoz;1 de julio de 1975;677.711,08
Ambos sexos;Total;06 Badajoz;1 de enero de 1975;680.857,37
Ambos sexos;Total;06 Badajoz;1 de julio de 1974;683.707,71
Ambos sexos;Total;06 Badajoz;1 de enero de 1974;686.680,14
Ambos sexos;Total;06 Badajoz;1 de julio de 1973;689.111,46
Ambos sexos;Total;06 Badajoz;1 de enero de 1973;692.036,36
Ambos sexos;Total;06 Badajoz;1 de julio de 1972;694.133,15
Ambos sexos;Total;06 Badajoz;1 de enero de 1972;696.679,40
Ambos sexos;Total;06 Badajoz;1 de julio de 1971;699.062,06
Ambos sexos;Total;06 Badajoz;1 de enero de 1971;701.675,46
